id,platform,date,title,like_count,comment_count,reach,keywords
M.1593401764.A.525,ptt,2020-06-29,Re: [心情] 為了她公司沒有停車位，終於還是吵架了,13,34,N/A,女
M.1593401864.A.8FE,ptt,2020-06-29,Re: [求助] 我該離婚嗎？,10,17,N/A,女
M.1593402718.A.2BF,ptt,2020-06-29,[求助] 老婆欣賞別人怎麼辦,606,1480,N/A,"回娘家,性別,女"
M.1593403034.A.C27,ptt,2020-06-29,Re: [求助] 在海外工作 老婆帶小孩離家出走,19,40,N/A,女
M.1593407960.A.7BC,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,23,40,N/A,女
M.1593408172.A.390,ptt,2020-06-29,Re: [求助] 在海外工作 老婆帶小孩離家出走,11,29,N/A,"婆媳,性別,女"
M.1593408203.A.579,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,49,58,N/A,女
M.1593408289.A.037,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,47,97,N/A,女
M.1593411181.A.E0C,ptt,2020-06-29,Re: [求助] 我該離婚嗎？,6,22,N/A,女
M.1593411441.A.92A,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,2,2,N/A,女
M.1593411687.A.61C,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,3,3,N/A,女
M.1593412267.A.6FD,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,8,17,N/A,女
M.1593413039.A.96F,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,45,78,N/A,女
M.1593416158.A.E37,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,18,110,N/A,"性別,女"
M.1593416633.A.338,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,0,0,N/A,女
M.1593416980.A.3E2,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,44,56,N/A,女
M.1593418783.A.F91,ptt,2020-06-29,Re: [求助] 老婆欣賞別人怎麼辦,43,83,N/A,女
M.1593268773.A.90C,ptt,2020-06-27,Re: [心情] 沒事找事讓自己陷入困境,7,33,N/A,女
M.1593271541.A.B19,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,95,77,N/A,"女,媳婦"
M.1593275474.A.FE9,ptt,2020-06-28,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,10,20,N/A,女
M.1593278123.A.7DE,ptt,2020-06-28,Re: [心情] 沒事找事讓自己陷入困境,12,28,N/A,女
M.1593286639.A.016,ptt,2020-06-28,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,10,31,N/A,"女,媳婦"
M.1593290197.A.811,ptt,2020-06-28,[求助] 新家入厝禮娘家怎麼送,155,604,N/A,"回娘家,女,媳婦"
M.1593310871.A.6A3,ptt,2020-06-28,Re: [求助] 新家入厝禮娘家怎麼送,5,24,N/A,女
M.1593314100.A.E71,ptt,2020-06-28,Re: [求助] 新家入厝禮娘家怎麼送,46,28,N/A,女
M.1593319222.A.BF7,ptt,2020-06-28,Re: [求助] 新家入厝禮娘家怎麼送,11,24,N/A,"性別,女,媳婦"
M.1593320955.A.701,ptt,2020-06-28,[心情] 為了她公司沒有停車位，終於還是吵架了,447,1014,N/A,女
M.1593325554.A.F58,ptt,2020-06-28,Re: [求助] 新家入厝禮娘家怎麼送,6,9,N/A,媳婦
M.1593337365.A.1D3,ptt,2020-06-28,Re: [求助] 新家入厝禮娘家怎麼送,3,21,N/A,"女,媳婦"
M.1593338620.A.288,ptt,2020-06-28,Re: [心情] 為了她公司沒有停車位，終於還是吵架了,165,330,N/A,女
M.1593344197.A.1D8,ptt,2020-06-28,Re: [心情] 為了她公司沒有停車位，終於還是吵架,21,57,N/A,女
M.1593346027.A.D9D,ptt,2020-06-28,[求助] 常常無法符合老婆的預期,111,241,N/A,女
M.1593347652.A.CE7,ptt,2020-06-28,Re: [心情] 為了她公司沒有停車位，終於還是吵架了,8,84,N/A,"性別,女,媳婦"
M.1593155807.A.C8A,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,106,586,N/A,"性別,女,媳婦"
M.1593156370.A.552,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,5,17,N/A,"女,媳婦"
M.1593165705.A.CD0,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,17,36,N/A,"女,媳婦"
M.1593172420.A.A92,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,125,434,N/A,"回娘家,性別,女,媳婦"
M.1593174495.A.8B4,ptt,2020-06-26,Re: [心情] 不懂你的她,3,3,N/A,"回娘家,女"
M.1593175746.A.038,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,9,20,N/A,"女,媳婦"
M.1593175809.A.405,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,67,456,N/A,"回娘家,性別,女,媳婦"
M.1593176744.A.59E,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,5,10,N/A,"女,媳婦"
M.1593198749.A.432,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,55,129,N/A,"婆媳,性別,女,媳婦"
M.1593199129.A.301,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,5,8,N/A,媳婦
M.1593199324.A.6F8,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,20,90,N/A,"性別,女,媳婦"
M.1593217901.A.289,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,2,11,N/A,"性別,媳婦"
M.1593218853.A.1FE,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,29,73,N/A,"性別,女,媳婦"
M.1593220521.A.6CB,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,1,7,N/A,女
M.1593221126.A.3F6,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,18,72,N/A,女
M.1593224524.A.5A8,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,18,40,N/A,媳婦
M.1593232721.A.852,ptt,2020-06-27,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕,26,185,N/A,"回娘家,女,媳婦"
M.1593243018.A.25A,ptt,2020-06-27,[心情] 沒事找事讓自己陷入困境,211,618,N/A,"女,媳婦"
M.1593253834.A.0B5,ptt,2020-06-27,Re: [心情] 沒事找事讓自己陷入困境,40,203,N/A,"性別,女"
M.1593006207.A.054,ptt,2020-06-24,Re: [心情] 為了坐不坐嬰兒汽座想離婚,62,76,N/A,媳婦
M.1593019962.A.663,ptt,2020-06-25,關於生產後落髮問題,54,171,N/A,女
M.1593052140.A.836,ptt,2020-06-25,[閒聊] 要我們幫忙買東西又不給錢！,39,269,N/A,"回娘家,女,媳婦"
M.1593058932.A.D02,ptt,2020-06-25,三倍券被預定用途,52,154,N/A,媳婦
M.1593059391.A.61F,ptt,2020-06-25,Re: [閒聊] 提前規劃長輩照顧的事很奇怪嗎？,12,17,N/A,女
M.1593059613.A.CC1,ptt,2020-06-25,Re: [閒聊] 要我們幫忙買東西又不給錢！,1,3,N/A,女
M.1593134654.A.A74,ptt,2020-06-26,Re: [閒聊] 要我們幫忙買東西又不給錢！,1,2,N/A,"婆媳,女"
M.1593137468.A.A04,ptt,2020-06-26,Re: 關於生產後落髮問題,3,4,N/A,女
M.1593143489.A.F50,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,33,51,N/A,女
M.1593145709.A.D41,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,32,72,N/A,媳婦
M.1593151707.A.A4A,ptt,2020-06-26,[心情] 不懂你的她,56,249,N/A,"回娘家,性別,女,媳婦"
M.1593153045.A.37B,ptt,2020-06-26,Re: [求助] 公公過世頭七是否該去（從母姓及懷孕問題,25,43,N/A,女
M.1592835540.A.C99,ptt,2020-06-22,Re: [求助] 是我太隨便還是....,15,13,N/A,女
M.1592835606.A.46F,ptt,2020-06-22,Re: [心情] 畢業了,285,229,N/A,女
M.1592841189.A.F86,ptt,2020-06-22,[求助] 先生這個月開始很晚回家,70,171,N/A,"性別,女"
M.1592874874.A.B58,ptt,2020-06-23,Re: [求助] 先生這個月開始很晚回家,41,52,N/A,"性別,女"
M.1592887603.A.E61,ptt,2020-06-23,Re: [求助] 是我太隨便還是....,24,39,N/A,"回娘家,性別,女"
M.1592890636.A.651,ptt,2020-06-23,[心情] 太太一直覺得長輩不愛孩子,116,409,N/A,"婆媳,女,媳婦"
M.1592896368.A.D10,ptt,2020-06-23,Re: [心情] 為了坐不坐嬰兒汽座想離婚,2,36,N/A,女
M.1592934508.A.B97,ptt,2020-06-24,Re: [心情] 為了坐不坐嬰兒汽座想離婚,4,19,N/A,女
M.1592947308.A.98F,ptt,2020-06-24,Re: [心情] 為了坐不坐嬰兒汽座想離婚,125,858,N/A,"性別,女,媳婦"
M.1592958640.A.4ED,ptt,2020-06-24,Re: [心情] 為了坐不坐嬰兒汽座想離婚,5,14,N/A,女
M.1592964745.A.27B,ptt,2020-06-24,Re: [心情] 為了坐不坐嬰兒汽座想離婚,55,150,N/A,"女,媳婦"
M.1592986855.A.EE2,ptt,2020-06-24,[閒聊] 提前規劃長輩照顧的事很奇怪嗎？,71,233,N/A,"回娘家,女,媳婦"
M.1592738419.A.B7D,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,32,47,N/A,"女,媳婦"
M.1592740430.A.975,ptt,2020-06-21,Re: [心情] 為了坐不坐嬰兒汽座想離婚,22,24,N/A,女
M.1592741208.A.FEE,ptt,2020-06-21,Re: [心情] 為了坐不坐嬰兒汽座想離婚,181,290,N/A,"女,媳婦"
M.1592747570.A.AA9,ptt,2020-06-21,Re: [心情] 為了坐不坐嬰兒汽座想離婚,74,496,N/A,"女,媳婦"
M.1592747853.A.E10,ptt,2020-06-21,Re: [心情] 為了坐不坐嬰兒汽座想離婚,20,85,N/A,女
M.1592757813.A.A3B,ptt,2020-06-22,Re: [心情] 為了坐不坐嬰兒汽座想離婚,56,145,N/A,女
M.1592775233.A.66F,ptt,2020-06-22,[求助] 是我太隨便還是....,246,871,N/A,"回娘家,性別,女,媳婦"
M.1592820941.A.30B,ptt,2020-06-22,Re: [求助] 是我太隨便還是....,109,280,N/A,"回娘家,性別,女,媳婦"
M.1592823795.A.069,ptt,2020-06-22,Re: [求助] 是我太隨便還是....,14,38,N/A,回娘家
M.1592831166.A.EAE,ptt,2020-06-22,Re: [求助] 是我太隨便還是....,6,29,N/A,"回娘家,性別,女"
M.1592833120.A.F39,ptt,2020-06-22,Re: [心情] 為了坐不坐嬰兒汽座想離婚,6,30,N/A,女
M.1592657772.A.906,ptt,2020-06-20,Re: [求助] 金錢觀價值觀不同要如何維持,32,91,N/A,"女,媳婦"
M.1592659810.A.766,ptt,2020-06-20,Re: [求助] 金錢觀價值觀不同要如何維持,63,149,N/A,"回娘家,女,媳婦"
M.1592669097.A.774,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,13,29,N/A,"女,媳婦"
M.1592669808.A.919,ptt,2020-06-21,[求助] 居住問題,22,73,N/A,回娘家
M.1592676626.A.555,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,39,344,N/A,"回娘家,女,媳婦"
M.1592678477.A.4B6,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,40,27,N/A,"回娘家,女,媳婦"
M.1592679608.A.ABF,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,57,38,N/A,女
M.1592684594.A.FF0,ptt,2020-06-21,孩子好像是我自己的？,25,124,N/A,女
M.1592686015.A.157,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,152,684,N/A,"回娘家,性別,女,媳婦"
M.1592689326.A.EBB,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,0,0,N/A,女
M.1592691244.A.E03,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,2,23,N/A,女
M.1592692471.A.7BA,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,7,8,N/A,"女,媳婦"
M.1592698027.A.1A7,ptt,2020-06-21,[心情] 畢業了,951,1097,N/A,女
M.1592704620.A.E7C,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,45,237,N/A,"回娘家,性別,女,媳婦"
M.1592707440.A.306,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,8,12,N/A,女
M.1592722279.A.464,ptt,2020-06-21,Re: [心情] 畢業了,4,23,N/A,女
M.1592724629.A.0FE,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,44,227,N/A,女
M.1592728889.A.0AB,ptt,2020-06-21,Re: [求助] 金錢觀價值觀不同要如何維持,17,60,N/A,"女,媳婦"
M.1592732196.A.901,ptt,2020-06-21,[心情] 為了坐不坐嬰兒汽座想離婚,285,1408,N/A,"女,媳婦"
M.1592541632.A.8F9,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,530,1453,N/A,"回娘家,婆媳,性別,女,媳婦"
M.1592546529.A.D2B,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,22,474,N/A,"婆媳,性別,女,媳婦"
M.1592548550.A.200,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,149,191,N/A,"女,媳婦"
M.1592552364.A.012,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,6,18,N/A,女
M.1592552920.A.C57,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,43,668,N/A,"性別,女,媳婦"
M.1592555042.A.DAF,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,5,52,N/A,"女,媳婦"
M.1592567789.A.DD8,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,65,176,N/A,"回娘家,女,媳婦"
M.1592579024.A.A22,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,12,17,N/A,女
M.1592580154.A.5FB,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,7,15,N/A,媳婦
M.1592589508.A.330,ptt,2020-06-20,Re: [求助] 因為遊戲所產生的婚姻問題,55,37,N/A,"女,媳婦"
M.1592589786.A.9B7,ptt,2020-06-20,Re: [求助] 因為遊戲所產生的婚姻問題,92,401,N/A,女
M.1592627902.A.CAB,ptt,2020-06-20,Re: [求助] 因為遊戲所產生的婚姻問題,6,12,N/A,女
M.1592638917.A.64A,ptt,2020-06-20,[求助] 金錢觀價值觀不同要如何維持,134,652,N/A,"回娘家,女,媳婦"
M.1592650503.A.EAF,ptt,2020-06-20,Re: [求助] 金錢觀價值觀不同要如何維持,2,13,N/A,"回娘家,女"
M.1592653185.A.517,ptt,2020-06-20,Re: [求助] 金錢觀價值觀不同要如何維持,37,49,N/A,"回娘家,女,媳婦"
M.1592656174.A.4BB,ptt,2020-06-20,Re: [求助] 金錢觀價值觀不同要如何維持,255,932,N/A,"年夜飯,性別,女,媳婦"
M.1592419368.A.6A3,ptt,2020-06-18,Re: [求助] 問題到底在誰身上？,30,146,N/A,女
M.1592441667.A.ED3,ptt,2020-06-18,Re: [求助] 該在台北還是高雄定居?,5,24,N/A,女
M.1592447699.A.020,ptt,2020-06-18,Re: [求助] 該在台北還是高雄定居?,11,33,N/A,女
M.1592453702.A.CBE,ptt,2020-06-18,Re: [閒聊] 雙寶媽職業婦女的工作,6,14,N/A,女
M.1592457451.A.9FC,ptt,2020-06-18,[求助] 因為遊戲所產生的婚姻問題,404,1065,N/A,"回娘家,性別,女,媳婦"
M.1592463604.A.D76,ptt,2020-06-18,Re: [求助] 因為遊戲所產生的婚姻問題,23,181,N/A,"女,媳婦"
M.1592469908.A.F8E,ptt,2020-06-18,Re: [求助] 因為遊戲所產生的婚姻問題,3,36,N/A,"回娘家,媳婦"
M.1592473246.A.AA8,ptt,2020-06-18,Re: [求助] 因為遊戲所產生的婚姻問題,77,191,N/A,"性別,女,媳婦"
M.1592476609.A.EB6,ptt,2020-06-18,Re: [求助] 該在台北還是高雄定居?,5,8,N/A,女
M.1592491552.A.A54,ptt,2020-06-18,Re: [求助] 因為遊戲所產生的婚姻問題,7,15,N/A,女
M.1592491953.A.C7B,ptt,2020-06-18,Re: [求助] 因為遊戲所產生的婚姻問題,14,72,N/A,女
M.1592507222.A.3B1,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,26,320,N/A,"女,媳婦"
M.1592531727.A.3FE,ptt,2020-06-19,Re: [求助] 因為遊戲所產生的婚姻問題,1,27,N/A,女
M.1592367471.A.064,ptt,2020-06-17,[公告] 六月份置底閒聊區,431,1501,N/A,"回娘家,性別,女,媳婦"
M.1592368178.A.DF9,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,1,11,N/A,女
M.1592368259.A.532,ptt,2020-06-17,Re: [閒聊] 結婚就是做和大部分女性一樣的選擇？,11,81,N/A,"性別,女"
M.1592368711.A.C92,ptt,2020-06-17,Re: [閒聊] 結婚就是做和大部分女性一樣的選擇？,15,16,N/A,女
M.1592368949.A.C29,ptt,2020-06-17,Re: [閒聊] 結婚就是做和大部分女性一樣的選擇？,51,99,N/A,女
M.1592370393.A.048,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,12,325,N/A,"性別,女,媳婦"
M.1592375897.A.08D,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,5,15,N/A,"性別,女"
M.1592380480.A.477,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？(拒絕雙標),3,12,N/A,"性別,女"
M.1592383472.A.F6A,ptt,2020-06-17,Re: [求助]懷孕後想南遷搬到娘家附近,130,361,N/A,"回娘家,女,媳婦"
M.1592384293.A.AAC,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,7,69,N/A,性別
M.1592384928.A.175,ptt,2020-06-17,Re: [閒聊] 結婚就是做和大部分女性一樣的選擇？,1,3,N/A,女
M.1592390740.A.02A,ptt,2020-06-17,Re: [求助]懷孕後想南遷搬到娘家附近,4,18,N/A,女
M.1592394854.A.93C,ptt,2020-06-17,Re: [求助]懷孕後想南遷搬到娘家附近,21,109,N/A,"回娘家,女,媳婦"
M.1592397139.A.936,ptt,2020-06-17,Re: [求助]懷孕後想南遷搬到娘家附近,127,446,N/A,"回娘家,女"
M.1592398519.A.311,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,1,2,N/A,女
M.1592399600.A.1CA,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,17,96,N/A,"性別,女"
M.1592404749.A.70A,ptt,2020-06-17,[求助] 該在台北還是高雄定居?,65,162,N/A,女
M.1592138823.A.133,ptt,2020-06-14,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,121,99,N/A,女
M.1592153864.A.5D5,ptt,2020-06-15,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,24,49,N/A,女
M.1592186264.A.82B,ptt,2020-06-15,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,59,105,N/A,女
M.1592274365.A.E77,ptt,2020-06-16,[閒聊] 結婚就是做和大部分女性一樣的選擇？,221,795,N/A,女
M.1592293940.A.2C2,ptt,2020-06-16,Re: [閒聊] 全職的另一半下班回家做多少事是合理,2,13,N/A,女
M.1592297317.A.C7E,ptt,2020-06-16,[閒聊] 雙寶媽職業婦女的工作,42,112,N/A,女
M.1592313266.A.34D,ptt,2020-06-16,Re: [閒聊] 結婚就是做和大部分女性一樣的選擇？,6,50,N/A,女
M.1592336782.A.74E,ptt,2020-06-17,Re: [閒聊] 結婚就是做和大部分女性一樣的選擇？,356,237,N/A,"性別,女"
M.1592356455.A.5A2,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,35,72,N/A,"性別,女"
M.1592358348.A.64A,ptt,2020-06-17,Re: [求助]懷孕後想南遷搬到娘家附近,52,145,N/A,"回娘家,女"
M.1592365981.A.F42,ptt,2020-06-17,Re: [求助] 問題到底在誰身上？,1,3,N/A,女
M.1591954883.A.9F8,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,2,1,N/A,"回娘家,女"
M.1591957515.A.EA7,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,1,62,N/A,女
M.1591963282.A.EAF,ptt,2020-06-12,[新聞] 通姦除罪化// 偷情網站會員暴增 女比男多,2,9,N/A,"性別,女"
M.1591971576.A.796,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,12,71,N/A,女
M.1591971867.A.1B7,ptt,2020-06-12,[求助] 生完小孩無性生活,55,89,N/A,女
M.1591971932.A.F04,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,5,13,N/A,女
M.1591976071.A.936,ptt,2020-06-12,[新聞] 通姦除罪後 偷情網站人數暴增 女遠多於男,16,41,N/A,"性別,女,媳婦"
M.1592015280.A.655,ptt,2020-06-13,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,14,218,N/A,女
M.1592034200.A.B40,ptt,2020-06-13,[求助] 已經申請保護令但是還沒核下來,21,90,N/A,"回娘家,女"
M.1592060226.A.A38,ptt,2020-06-13,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,2,13,N/A,女
M.1592061699.A.B88,ptt,2020-06-13,Re: [閒聊] 全職的另一半下班回家做多少事是合理,110,676,N/A,女
M.1592074225.A.105,ptt,2020-06-14,Re: [求助] 已經申請保護令但是還沒核下來,127,105,N/A,女
M.1592101731.A.54C,ptt,2020-06-14,Re: [閒聊] 全職的另一半下班回家做多少事是合理,28,78,N/A,女
M.1592119493.A.47C,ptt,2020-06-14,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,105,469,N/A,"婆媳,女"
M.1592124013.A.E2D,ptt,2020-06-14,Re: [求助] 另一半沒節約意識怎麼辦？,18,94,N/A,女
M.1592130561.A.B6E,ptt,2020-06-14,[閃光] 去不了日本 那我們就去知本 小蜜月分享,133,176,N/A,女
M.1591764657.A.C16,ptt,2020-06-10,Re: [求助] 另一半沒節約意識怎麼辦？,44,130,N/A,女
M.1591775420.A.BED,ptt,2020-06-10,Re: [閒聊] 大姑說要開家庭會議(抱怨文長),11,58,N/A,"女,媳婦"
M.1591778882.A.CA7,ptt,2020-06-10,Re: [閒聊] 通姦除罪化 (問卷結果回饋！),8,21,N/A,"性別,女"
M.1591808456.A.38C,ptt,2020-06-11,Re: [閒聊] 通姦除罪化 (問卷結果回饋！),8,84,N/A,女
M.1591815023.A.F56,ptt,2020-06-11,Re: [求助] 是不是美麗的謊言比真誠的坦白好?,4,47,N/A,"女,媳婦"
M.1591818977.A.2AD,ptt,2020-06-11,Re: [閒聊] 通姦除罪化 (問卷結果回饋！),0,14,N/A,女
M.1591837266.A.0AA,ptt,2020-06-11,Re: [閒聊] 通姦除罪化 (問卷結果回饋！),30,83,N/A,女
M.1591845015.A.D3A,ptt,2020-06-11,Re: [閒聊] 通姦除罪化 (問卷結果回饋！),14,40,N/A,女
M.1591848700.A.E28,ptt,2020-06-11,[心情] 老婆嗆我說就是誇哇謀,16,220,N/A,女
M.1591857943.A.31C,ptt,2020-06-11,[閒聊] 全職的另一半下班回家做多少事是合理的？,143,516,N/A,"回娘家,婆媳,女,媳婦"
M.1591868955.A.6ED,ptt,2020-06-11,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,81,219,N/A,"女,媳婦"
M.1591869356.A.9BB,ptt,2020-06-11,[閒聊] 另一半外遇卻不離婚,41,164,N/A,女
M.1591895945.A.A88,ptt,2020-06-12,[求助] 該相信自己還是未婚妻呢?,37,227,N/A,女
M.1591927242.A.B4F,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,29,219,N/A,女
M.1591936676.A.FB8,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,53,100,N/A,"回娘家,女,媳婦"
M.1591939941.A.96C,ptt,2020-06-12,Re: [閒聊] 全職的另一半下班回家做多少事是合理的？,12,145,N/A,女
M.1591586834.A.64D,ptt,2020-06-08,Re: [求助] 另一半沒節約意識怎麼辦？,75,319,N/A,"女,媳婦"
M.1591603169.A.ABD,ptt,2020-06-08,Re: [閒聊] 住婆家應該付錢嗎?,0,0,N/A,女
M.1591609002.A.5B3,ptt,2020-06-08,[閒聊] 夫妻不是一體嗎？,364,753,N/A,"女,媳婦"
M.1591617000.A.ED5,ptt,2020-06-08,Re: [求助] 另一半沒節約意識怎麼辦？,241,476,N/A,媳婦
M.1591668622.A.AB1,ptt,2020-06-09,[求助] 是不是美麗的謊言比真誠的坦白好?,212,539,N/A,"性別,女,媳婦"
M.1591668849.A.C87,ptt,2020-06-09,Re: [閒聊] 住婆家應該付錢嗎?,2,5,N/A,女
M.1591671544.A.AF0,ptt,2020-06-09,Re: [心情] 另一半收入高但是很小氣,3,7,N/A,女
M.1591672168.A.2EB,ptt,2020-06-09,Re: [求助] 是不是美麗的謊言比真誠的坦白好?,37,166,N/A,性別
M.1591673862.A.68B,ptt,2020-06-09,Re: [求助] 另一半沒節約意識怎麼辦？,44,188,N/A,女
M.1591682850.A.787,ptt,2020-06-09,[閒聊] 實在找不到非得結婚的理由,28,187,N/A,"婆媳,女"
M.1591689039.A.A70,ptt,2020-06-09,Re: [求助] 是不是美麗的謊言比真誠的坦白好?,84,406,N/A,"性別,女,媳婦"
M.1591697473.A.D45,ptt,2020-06-09,Re: [求助] 是不是美麗的謊言比真誠的坦白好?,2,9,N/A,女
M.1591705765.A.A66,ptt,2020-06-09,Re: [求助] 是不是美麗的謊言比真誠的坦白好?,20,38,N/A,"性別,女,媳婦"
M.1591709975.A.369,ptt,2020-06-09,Re: [閒聊] 通姦除罪化,17,140,N/A,女
M.1591718100.A.8B6,ptt,2020-06-09,Re: [閒聊] 實在找不到非得結婚的理由,9,19,N/A,"婆媳,女"
M.1591718465.A.862,ptt,2020-06-10,Re: [閒聊] 實在找不到非得結婚的理由,4,13,N/A,"婆媳,女"
M.1591749981.A.EC6,ptt,2020-06-10,Re: [閒聊] 實在找不到非得結婚的理由,4,10,N/A,"婆媳,女"
M.1591467023.A.893,ptt,2020-06-07,Re: [求助] 另一半沒節約意識怎麼辦？,131,149,N/A,女
M.1591470214.A.BD4,ptt,2020-06-07,Re: [求助] 另一半沒節約意識怎麼辦？,48,136,N/A,"女,媳婦"
M.1591470813.A.4B9,ptt,2020-06-07,[閒聊] 長輩到底在想什麼,23,91,N/A,女
M.1591470886.A.4D8,ptt,2020-06-07,Re: [求助] 另一半沒節約意識怎麼辦？,21,38,N/A,女
M.1591474135.A.8DC,ptt,2020-06-07,Re: [心情] 另一半收入高但是很小氣,5,8,N/A,"女,媳婦"
M.1591485401.A.1C1,ptt,2020-06-07,Re: [心情] 另一半收入高但是很小氣,11,23,N/A,女
M.1591528079.A.F9C,ptt,2020-06-07,Re: [求助] 另一半沒節約意識怎麼辦？,6,26,N/A,女
M.1591539956.A.D65,ptt,2020-06-07,[閒聊] 大姑說要開家庭會議(抱怨文長),113,351,N/A,"回娘家,婆媳,女,媳婦"
M.1591546726.A.A38,ptt,2020-06-08,Re: [求助] 另一半沒節約意識怎麼辦？,9,21,N/A,女
M.1591550758.A.D47,ptt,2020-06-08,Re: [求助] 另一半沒節約意識怎麼辦？,0,0,N/A,女
M.1591550993.A.A1B,ptt,2020-06-08,Re: [求助] 另一半沒節約意識怎麼辦？,3,8,N/A,女
